證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
2228,劍麟,"295,145",244,"24,620,175",83.50,84.50,83.00,84.00,+,1.0,83.70,2,84.00,10,35.74,,2020-12-02
2231,為升,"8,883,585","6,850","2,011,458,952",218.00,237.00,216.50,234.50,+,18.5,234.00,4,234.50,7,120.26,,2020-12-02
2233,宇隆,"533,157",408,"42,473,433",80.60,80.80,79.20,79.50,-,1.1,79.40,13,79.50,10,14.94,,2020-12-02
2236,百達-KY,"7,199",7,"130,354",18.35,18.35,18.05,18.15,+,0.1,18.05,2,18.10,1,"1,815.00",,2020-12-02
2239,英利-KY,"247,100",231,"23,877,300",97.00,98.30,96.20,96.20,-,0.8,96.20,4,96.80,5,27.33,,2020-12-02
2241,艾姆勒,"276,000",159,"15,301,300",56.10,56.10,55.20,55.40,-,0.4,55.40,4,55.50,2,98.93,,2020-12-02
2243,宏旭-KY,"656,050",395,"8,613,695",13.65,13.85,12.80,12.80,-,0.7,12.80,20,12.85,1,0.00,,2020-12-02
2247,汎德永業,"161,340",200,"40,893,513",253.50,255.00,251.50,254.00,+,1.5,253.50,3,254.50,4,18.09,,2020-12-02
2301,光寶科,"6,989,924","3,185","344,322,149",49.10,49.50,49.00,49.35,+,0.5,49.35,61,49.40,17,11.02,,2020-12-02
2302,麗正,"1,029,711",596,"20,010,828",19.60,19.70,19.15,19.15,-,0.25,19.15,8,19.20,9,383.00,,2020-12-02
2303,聯電,"171,486,768","50,564","7,137,948,735",41.90,42.15,41.10,41.45,-,0.1,41.45,752,41.50,689,23.55,,2020-12-02
2305,全友,"1,070,508",387,"8,680,385",8.10,8.16,8.08,8.10,+,0.05,8.09,50,8.10,2,50.62,,2020-12-02
2308,台達電,"29,789,921","5,616","6,881,438,983",229.00,233.00,227.50,232.00,+,5.0,232.00,29,232.50,62,26.04,,2020-12-02
2312,金寶,"31,972,279","8,276","375,033,280",11.85,11.85,11.50,11.85, ,0.0,11.80,"1,453",11.85,576,59.25,,2020-12-02
2313,華通,"23,655,989","10,360","1,127,558,184",48.25,48.45,47.30,47.45,-,0.75,47.45,96,47.50,349,11.74,,2020-12-02
2314,台揚,"24,717,345","10,585","787,706,254",33.70,33.70,30.70,31.25,-,0.7,31.10,2,31.25,43,0.00,,2020-12-02
2316,楠梓電,"307,267",233,"9,533,677",31.25,31.30,30.90,31.00,-,0.1,30.95,1,31.00,13,14.16,,2020-12-02
2317,鴻海,"38,583,640","15,581","3,190,762,355",83.00,83.30,82.40,82.70,-,0.2,82.70,648,82.80,64,11.07,,2020-12-02
2321,東訊,"53,938",75,"432,921",8.00,8.12,8.00,8.11,+,0.01,8.09,3,8.11,3,0.00,,2020-12-02
2323,中環,"15,916,163","3,507","137,457,870",8.75,8.77,8.56,8.58,-,0.11,8.58,84,8.59,160,0.00,,2020-12-02
2324,仁寶,"11,331,555","4,152","219,335,468",19.30,19.45,19.30,19.35,+,0.05,19.35,410,19.40,96,12.40,,2020-12-02
2327,國巨,"11,541,765","9,827","5,193,734,449",455.00,456.50,445.00,450.00,-,4.0,449.50,54,450.00,12,21.87,,2020-12-02
2328,廣宇,"3,819,750","1,542","80,629,031",21.35,21.35,20.90,21.05,+,0.05,21.05,77,21.10,49,21.26,,2020-12-02
2329,華泰,"37,583,439","7,746","552,748,568",14.30,15.00,14.10,15.00,+,1.35,15.00,"16,847",--,0,0.00,,2020-12-02
2330,台積電,"60,208,035","35,624","29,970,556,095",499.50,500.00,493.50,499.00,+,9.0,498.50,18,499.00,"1,187",26.35,,2020-12-02
2331,精英,"2,892,362","1,092","51,231,709",17.60,17.90,17.60,17.75,+,0.15,17.70,124,17.75,139,46.71,,2020-12-02
2332,友訊,"27,847,019","8,746","696,848,336",24.40,25.50,24.15,25.25,+,0.8,25.25,247,25.30,36,76.52,,2020-12-02
2337,旺宏,"179,280,231","63,557","7,356,288,530",39.95,41.90,39.80,41.65,+,2.05,41.65,149,41.70,"1,154",15.66,,2020-12-02
2338,光罩,"21,937,400","9,929","812,171,017",36.30,37.90,36.10,37.35,+,1.7,37.35,143,37.40,80,24.74,,2020-12-02
2340,光磊,"36,881,596","14,173","965,856,013",26.65,26.95,25.85,25.90,-,1.5,25.90,25,25.95,55,19.92,,2020-12-02
2342,茂矽,"4,703,745","2,553","164,197,777",35.70,35.70,34.60,34.90,-,0.3,34.80,108,34.90,10,0.00,,2020-12-02
2344,華邦電,"525,128,522","110,274","11,283,722,342",20.40,21.90,20.40,21.90,+,1.95,21.90,"31,707",--,0,115.26,,2020-12-02
2345,智邦,"1,715,884","1,181","418,256,294",243.00,245.50,239.50,245.00,+,2.0,244.50,11,245.00,42,28.66,,2020-12-02
2347,聯強,"4,453,017","1,808","199,577,703",44.55,45.05,44.40,44.85,+,0.5,44.85,18,44.90,1,9.81,,2020-12-02
2348,海悅,"300,510",232,"27,866,506",92.90,93.30,92.40,92.60,+,0.1,92.60,4,92.80,1,8.40,,2020-12-02
2349,錸德,"9,377,929","2,121","104,821,998",11.35,11.40,11.05,11.10,-,0.3,11.10,184,11.15,31,0.00,,2020-12-02
2351,順德,"1,753,089","1,040","136,686,162",78.20,79.20,77.20,77.40,-,1.4,77.40,8,77.60,5,53.01,,2020-12-02
2352,佳世達,"19,466,735","6,595","469,309,098",24.00,24.50,23.80,24.30,+,0.45,24.25,17,24.30,467,12.40,,2020-12-02
2353,宏碁,"34,533,920","11,182","808,101,590",23.25,23.60,23.05,23.50,+,0.5,23.45,391,23.50,"1,652",16.10,,2020-12-02
2354,鴻準,"2,752,820","1,533","143,913,840",52.40,52.60,52.20,52.20,-,0.2,52.20,166,52.30,37,13.59,,2020-12-02
2355,敬鵬,"2,441,992","1,199","75,706,168",31.20,31.45,30.75,30.90,-,0.2,30.90,2,30.95,10,93.64,,2020-12-02
2356,英業達,"11,385,565","4,124","267,338,240",23.40,23.55,23.25,23.55,+,0.2,23.50,278,23.55,310,10.56,,2020-12-02
2357,華碩,"2,539,609","1,639","634,634,047",250.00,251.00,249.00,249.50,+,1.0,249.50,70,250.00,19,9.58,,2020-12-02
2358,廷鑫,"194,173",97,"3,086,810",16.00,16.10,15.70,15.80, ,0.0,15.75,14,15.80,6,197.50,,2020-12-02
2359,所羅門,"465,038",227,"8,659,076",18.60,18.70,18.55,18.60, ,0.0,18.60,3,18.65,1,33.21,,2020-12-02
2360,致茂,"1,346,230",830,"214,776,273",160.50,161.50,158.00,158.50,-,0.5,158.50,27,159.00,12,29.68,,2020-12-02
2362,藍天,"661,806",245,"20,004,799",30.30,30.45,30.15,30.25,-,0.2,30.15,4,30.25,26,112.04,,2020-12-02
2363,矽統,"53,149,545","14,970","831,527,340",15.15,16.35,15.05,16.00,+,1.05,16.00,148,16.05,134,0.00,,2020-12-02
2364,倫飛,"338,649",109,"1,296,934",3.62,3.88,3.62,3.84,+,0.24,3.83,12,3.84,2,128.00,,2020-12-02
2365,昆盈,"2,024,850",714,"24,328,724",11.90,12.20,11.90,11.95,+,0.15,11.95,19,12.00,59,11.49,,2020-12-02
2367,燿華,"9,132,392","3,938","217,179,364",23.65,24.00,23.55,23.70,+,0.2,23.70,61,23.75,227,0.00,,2020-12-02
2368,金像電,"15,966,729","8,337","801,943,678",50.80,51.40,49.60,49.75,-,0.75,49.75,109,49.80,2,13.20,,2020-12-02
2369,菱生,"20,041,084","5,602","267,806,102",13.45,13.70,13.05,13.35,+,0.35,13.35,120,13.40,68,0.00,,2020-12-02
2371,大同,"26,826,277","7,245","567,220,672",20.65,21.45,20.65,21.10,+,0.45,21.10,304,21.15,269,26.38,,2020-12-02
2373,震旦行,"16,506",33,"1,427,446",87.00,87.00,86.10,86.50,-,0.1,86.40,1,86.70,1,14.11,,2020-12-02
2374,佳能,"363,430",251,"5,030,529",13.85,13.95,13.75,13.85, ,0.0,13.85,13,13.90,74,0.00,,2020-12-02
2375,凱美,"5,017,193","3,389","345,334,642",70.00,70.00,68.20,68.80,+,0.3,68.80,7,68.90,14,16.86,,2020-12-02
2376,技嘉,"3,875,565","2,401","306,669,634",79.50,79.60,78.80,78.90,+,0.1,78.80,45,78.90,8,13.70,,2020-12-02
2377,微星,"4,857,229","3,290","623,425,250",129.50,129.50,127.50,128.00,+,0.5,127.50,111,128.00,78,14.87,,2020-12-02
2379,瑞昱,"3,911,204","3,396","1,508,265,421",382.00,389.50,382.00,386.00,+,7.5,386.00,12,386.50,19,25.23,,2020-12-02
2380,虹光,"1,326,250",679,"8,993,233",6.65,6.90,6.60,6.76,+,0.17,6.76,2,6.77,2,0.00,,2020-12-02
2382,廣達,"10,090,786","4,670","783,743,458",77.40,78.10,77.10,77.80,+,0.3,77.80,7,77.90,3,14.15,,2020-12-02
2383,台光電,"2,398,542","1,844","379,099,507",158.00,159.00,157.00,158.00,+,1.0,158.00,4,158.50,18,13.67,,2020-12-02
2385,群光,"3,248,742","2,288","282,169,495",86.10,87.30,86.10,87.20,+,1.2,87.10,37,87.20,71,11.19,,2020-12-02
2387,精元,"8,130,428","5,127","544,797,145",69.60,69.60,65.80,66.20,-,2.9,66.10,87,66.20,3,16.59,,2020-12-02
2388,威盛,"10,684,666","6,141","559,555,945",52.60,53.80,51.50,51.60,-,1.9,51.60,19,51.70,9,0.00,,2020-12-02
2390,云辰,"1,365,181",573,"20,696,333",15.25,15.25,15.10,15.15, ,0.0,15.15,3,15.20,8,26.12,,2020-12-02
2392,正崴,"3,965,410","2,148","172,617,047",43.75,43.75,43.25,43.60,+,0.2,43.55,32,43.60,1,9.98,,2020-12-02
2393,億光,"7,291,615","3,747","275,281,226",37.50,38.25,37.15,37.80,+,0.5,37.75,110,37.80,58,14.71,,2020-12-02
2395,研華,"707,234",531,"218,166,036",312.00,312.00,307.00,307.50,-,2.5,307.50,18,309.00,69,32.78,,2020-12-02
2397,友通,"15,280",18,"1,019,361",66.70,67.00,66.60,66.80,+,0.2,66.60,9,67.00,2,17.17,,2020-12-02
2399,映泰,"9,905,299","3,558","176,535,727",18.10,18.15,17.70,17.70,-,0.6,17.70,48,17.75,7,21.59,,2020-12-02
2401,凌陽,"8,108,308","2,452","129,185,226",16.05,16.10,15.75,16.05,+,0.1,16.00,83,16.05,161,69.78,,2020-12-02
2402,毅嘉,"1,960,375",710,"35,823,886",18.35,18.50,18.10,18.20,-,0.1,18.15,88,18.20,7,38.72,,2020-12-02
2404,漢唐,"969,102",794,"221,517,812",227.50,230.00,227.00,228.50,+,1.5,228.50,32,229.00,20,11.08,,2020-12-02
2405,浩鑫,"7,144,924","2,160","72,944,170",9.95,10.40,9.94,10.20,+,0.26,10.20,1,10.25,83,0.00,,2020-12-02
2406,國碩,"8,934,565","4,263","208,551,200",23.70,24.00,23.05,23.10,-,0.9,23.10,256,23.15,25,0.00,,2020-12-02
2408,南亞科,"58,006,301","30,455","4,700,685,262",79.10,83.00,78.50,81.50,+,4.6,81.40,52,81.50,77,31.11,,2020-12-02
2409,友達,"464,375,027","80,287","6,366,347,079",13.40,14.00,13.25,13.85,+,0.7,13.85,378,13.90,"2,048",0.00,,2020-12-02
2412,中華電,"8,279,221","3,907","900,953,150",108.50,109.50,108.50,109.00, ,0.0,109.00,313,109.50,893,25.65,,2020-12-02
2413,環科,"1,971,234",916,"45,443,867",23.10,23.80,22.60,22.65,-,0.3,22.65,5,22.75,10,0.00,,2020-12-02
2414,精技,"202,723",144,"5,155,570",25.35,25.55,25.25,25.50,+,0.15,25.45,4,25.50,15,12.03,,2020-12-02
2415,錩新,"1,551,700",808,"32,472,274",21.45,21.60,20.45,20.45,+,0.05,20.45,43,20.60,3,0.00,,2020-12-02
2417,圓剛,"9,845,147","5,774","564,281,637",58.50,58.80,56.60,57.30,-,1.4,57.30,112,57.40,25,11.41,,2020-12-02
2419,仲琦,"15,244,715","5,650","376,423,697",23.50,25.45,23.50,25.30,+,1.95,25.30,24,25.35,74,32.86,,2020-12-02
2420,新巨,"289,955",159,"9,588,553",33.00,33.15,33.00,33.15,+,0.15,33.10,5,33.15,20,11.16,,2020-12-02
2421,建準,"4,243,359","2,839","232,846,085",55.50,55.60,54.50,54.80,-,0.6,54.80,19,54.90,18,15.01,,2020-12-02
2423,固緯,"302,821",151,"7,217,142",24.10,24.10,23.70,23.80,-,0.1,23.75,1,23.80,3,15.66,,2020-12-02
2424,隴華,"8,100",9,"154,105",18.70,19.25,18.70,19.15,-,0.15,18.75,1,19.15,2,0.00,,2020-12-02
2425,承啟,"1,169,479",598,"35,028,783",30.05,30.70,29.50,29.50,-,0.35,29.50,14,29.55,9,35.12,,2020-12-02
2426,鼎元,"6,075,858","2,432","104,082,068",17.00,17.35,16.95,17.05,+,0.2,17.05,224,17.10,30,12.72,,2020-12-02
2427,三商電,"2,003,160",571,"24,045,026",11.65,12.15,11.65,12.05,+,0.4,12.05,53,12.10,6,14.70,,2020-12-02
2428,興勤,"789,762",612,"113,150,591",145.00,145.00,142.50,142.50,-,2.0,142.50,20,143.00,1,14.66,,2020-12-02
2429,銘旺科,"168,041",93,"3,194,971",19.10,19.30,18.70,18.75,-,0.05,18.70,5,19.00,3,0.00,,2020-12-02
2430,燦坤,"113,625",63,"2,165,719",19.15,19.15,19.05,19.05,-,0.1,19.05,17,19.10,19,12.21,,2020-12-02
2431,聯昌,"2,474,278",786,"31,525,666",12.90,12.95,12.60,12.75, ,0.0,12.70,15,12.75,44,27.13,,2020-12-02
2433,互盛電,"31,591",41,"1,608,371",50.90,51.00,50.80,50.90,+,0.1,50.80,21,50.90,1,12.95,,2020-12-02
2434,統懋,"14,279",23,"385,353",27.20,27.30,26.80,26.80,-,0.4,26.80,17,27.25,2,0.00,,2020-12-02
2436,偉詮電,"10,362,791","4,827","357,654,352",34.10,35.15,33.70,34.60,+,0.8,34.60,15,34.65,2,24.03,,2020-12-02
2438,翔耀,"39,954",35,"260,036",6.60,6.64,6.47,6.60, ,0.0,6.50,4,6.60,84,132.00,,2020-12-02
2439,美律,"2,445,807","1,838","352,617,994",145.50,146.00,143.00,144.00,-,1.5,144.00,64,144.50,21,24.91,,2020-12-02
2440,太空梭,"625,129",295,"7,961,533",12.75,12.95,12.55,12.55,-,0.15,12.55,20,12.70,29,9.73,,2020-12-02
2441,超豐,"1,471,215",855,"82,442,204",55.90,56.40,55.60,56.30,+,0.5,56.20,27,56.40,41,13.31,,2020-12-02
2442,新美齊,"12,516,038","3,594","154,242,692",11.75,12.65,11.65,12.30,+,0.6,12.30,127,12.35,12,307.50,,2020-12-02
2443,億麗,"189,452",90,"679,585",3.55,3.69,3.43,3.61,+,0.05,3.55,1,3.61,11,0.00,,2020-12-02
2444,兆勁,"608,427",249,"9,132,931",15.05,15.10,14.95,15.05,+,0.1,14.95,35,15.05,22,0.00,,2020-12-02
2448,晶電,"119,420,925","41,854","4,815,108,980",38.60,41.95,38.45,41.95,+,3.75,41.95,92,42.00,"6,444",0.00,,2020-12-02
2449,京元電子,"13,480,712","5,648","478,140,353",35.85,35.85,35.30,35.45,-,0.1,35.45,46,35.50,296,10.98,,2020-12-02
2450,神腦,"84,005",89,"2,475,828",29.40,29.50,29.40,29.50,+,0.05,29.45,15,29.50,2,19.54,,2020-12-02
2451,創見,"6,895,624","4,457","464,749,565",65.00,68.50,65.00,67.50,+,2.6,67.50,23,67.60,9,21.77,,2020-12-02
2453,凌群,"310,751",183,"5,419,929",17.40,17.50,17.40,17.40,+,0.1,17.40,44,17.45,8,12.43,,2020-12-02
2454,聯發科,"8,951,519","7,919","6,324,640,621",706.00,717.00,695.00,712.00,+,15.0,711.00,49,712.00,4,34.66,,2020-12-02
2455,全新,"18,969,551","10,891","1,866,667,467",93.30,100.50,93.30,100.50,+,8.9,100.50,"2,459",--,0,36.28,,2020-12-02
2456,奇力新,"5,939,927","3,961","774,020,364",132.50,133.00,128.50,130.00,-,1.5,129.50,185,130.00,12,21.74,,2020-12-02
2457,飛宏,"49,692,092","14,539","721,841,648",14.45,15.30,14.00,14.60,+,0.4,14.60,103,14.65,194,0.00,,2020-12-02
2458,義隆,"3,647,654","2,690","484,546,026",132.50,134.00,131.00,133.50,+,1.5,133.00,237,133.50,83,12.82,,2020-12-02
2459,敦吉,"154,340",98,"7,073,534",45.90,46.00,45.70,46.00,+,0.2,45.90,6,46.05,3,10.27,,2020-12-02
2460,建通,"1,101,653",531,"17,646,089",16.00,16.30,15.80,16.10,+,0.1,16.05,20,16.10,22,0.00,,2020-12-02
2461,光群雷,"3,886,610","1,731","77,045,359",19.65,20.20,19.50,19.75,+,0.15,19.70,105,19.75,46,0.00,,2020-12-02
2462,良得電,"247,525",131,"7,170,044",28.80,29.20,28.80,29.10,+,0.3,29.10,1,29.20,17,27.20,,2020-12-02
2464,盟立,"942,313",653,"40,481,988",42.95,43.30,42.55,43.10,+,0.1,43.10,2,43.15,11,17.45,,2020-12-02
2465,麗臺,"2,108,109","1,077","39,612,336",19.15,19.25,18.60,18.65,-,0.7,18.65,103,18.70,1,0.00,,2020-12-02
2466,冠西電,"72,000",45,"2,241,900",31.15,31.25,31.00,31.15,+,0.05,31.05,1,31.15,2,103.83,,2020-12-02
2467,志聖,"1,572,017",947,"54,396,568",35.20,35.25,34.35,34.55,-,0.6,34.55,43,34.60,8,15.02,,2020-12-02
2468,華經,"98,005",49,"1,327,167",13.50,13.60,13.50,13.50, ,0.0,13.50,14,13.55,12,17.53,,2020-12-02
2471,資通,"264,141",189,"6,250,176",23.90,23.90,23.50,23.50,-,0.3,23.50,20,23.60,6,11.41,,2020-12-02
2472,立隆電,"4,673,882","2,915","277,367,903",58.70,60.40,58.40,59.20,+,1.1,59.20,13,59.30,39,11.84,,2020-12-02
2474,可成,"4,133,834","2,602","801,050,558",191.50,195.00,191.50,194.00,+,2.5,194.00,10,194.50,29,13.80,,2020-12-02
2476,鉅祥,"407,425",228,"8,136,956",19.70,20.10,19.70,19.90,+,0.2,19.90,19,19.95,21,16.05,,2020-12-02
2477,美隆電,"330,585",210,"10,883,541",33.05,33.45,32.45,33.20,+,0.2,32.80,3,33.20,12,23.55,,2020-12-02
2478,大毅,"2,969,811","2,012","227,543,523",77.40,78.00,76.10,76.10,-,1.5,76.10,95,76.20,8,15.82,,2020-12-02
2480,敦陽科,"297,475",245,"19,835,375",67.10,67.10,66.50,66.60,-,0.4,66.60,2,66.70,2,14.67,,2020-12-02
2481,強茂,"27,709,924","14,424","1,259,334,799",46.90,46.95,44.60,44.70,-,1.1,44.70,158,44.75,8,17.60,,2020-12-02
2482,連宇,"120,023",130,"1,279,425",10.70,10.70,10.60,10.60,-,0.1,10.60,13,10.65,28,0.00,,2020-12-02
2483,百容,"132,168",76,"2,580,059",19.60,19.70,19.45,19.50, ,0.0,19.50,1,19.55,6,22.16,,2020-12-02
2484,希華,"4,749,882","2,010","110,583,479",23.10,23.45,22.85,23.15,+,0.2,23.15,3,23.20,2,26.61,,2020-12-02
2485,兆赫,"5,464,485","2,251","107,006,695",19.10,20.00,19.05,19.60,+,0.6,19.55,60,19.60,29,0.00,,2020-12-02
2486,一詮,"14,719,979","5,692","293,610,145",20.05,20.45,19.50,20.10,+,0.1,20.05,102,20.10,43,0.00,,2020-12-02
2488,漢平,"122,033",91,"3,606,226",29.60,29.70,29.50,29.50,-,0.1,29.50,4,29.55,1,12.34,,2020-12-02
2489,瑞軒,"14,208,677","3,174","169,442,947",11.85,12.10,11.80,11.85,+,0.05,11.85,53,11.90,96,0.00,,2020-12-02
2491,吉祥全,"1,921,084",946,"20,152,920",11.00,11.00,10.20,10.30,-,1.0,10.25,6,10.35,4,1.98,,2020-12-02
2492,華新科,"10,054,045","7,171","2,003,641,306",203.00,203.50,197.50,199.00,-,3.0,198.50,196,199.00,57,15.83,,2020-12-02
2493,揚博,"338,196",243,"11,351,104",33.65,33.75,33.35,33.60,+,0.05,33.55,17,33.65,13,13.39,,2020-12-02
2495,普安,"180,476",95,"2,322,504",13.00,13.00,12.80,12.80,-,0.15,12.80,29,12.85,10,0.00,,2020-12-02
2496,卓越,"8,226",9,"481,424",58.10,58.70,58.10,58.70,+,0.7,58.00,1,58.70,2,15.70,,2020-12-02
2497,怡利電,"3,582,418","2,025","108,120,642",31.00,31.50,29.20,29.70,-,1.3,29.70,39,29.90,1,0.00,,2020-12-02
2498,宏達電,"7,055,812","3,232","221,867,361",31.50,31.75,31.15,31.50,+,0.2,31.45,34,31.50,92,0.00,,2020-12-02
2501,國建,"1,212,490",456,"24,875,526",20.65,20.65,20.35,20.60,-,0.05,20.55,8,20.60,28,18.56,,2020-12-02
2504,國產,"8,491,115","3,696","223,474,059",27.00,27.00,26.10,26.25,-,0.65,26.20,142,26.25,117,13.53,,2020-12-02
2505,國揚,"3,891,228","1,589","100,537,738",26.05,26.05,25.65,25.80,-,0.05,25.80,48,25.85,2,3.72,,2020-12-02
2506,太設,"4,061,325","1,186","44,382,694",11.15,11.15,10.70,11.10,-,0.1,11.00,13,11.10,56,0.00,,2020-12-02
2509,全坤建,"180,822",136,"3,646,365",20.55,20.55,20.05,20.05,-,0.55,20.05,7,20.10,17,35.18,,2020-12-02
2511,太子,"4,583,280","1,091","53,345,579",11.90,11.90,11.50,11.60,-,0.15,11.55,322,11.60,144,40.00,,2020-12-02
2514,龍邦,"428,349",171,"5,920,071",13.70,13.85,13.70,13.85,+,0.15,13.80,38,13.85,40,49.46,,2020-12-02
2515,中工,"96,678,013","19,580","924,357,089",9.35,9.79,9.16,9.65,+,0.55,9.64,608,9.65,456,28.38,,2020-12-02
2516,新建,"388,398",138,"2,070,731",5.27,5.36,5.27,5.35,+,0.05,5.32,9,5.35,10,0.00,,2020-12-02
2520,冠德,"2,328,873","1,119","86,332,222",37.50,37.50,36.90,36.95,-,0.55,36.90,18,36.95,41,9.17,,2020-12-02
2524,京城,"359,698",81,"14,108,780",39.10,39.55,39.10,39.20,-,0.45,39.20,9,39.40,3,8.52,,2020-12-02
2527,宏璟,"293,750",154,"5,598,009",19.20,19.20,19.00,19.00,-,0.2,19.00,1,19.05,7,15.20,,2020-12-02
2528,皇普,"64,000",38,"1,579,450",24.55,24.80,24.55,24.70,-,0.1,24.65,9,24.80,11,0.00,,2020-12-02
2530,華建,"4,634,159","1,197","66,723,862",14.75,14.75,14.20,14.25,-,0.5,14.25,18,14.30,2,0.00,,2020-12-02
2534,宏盛,"3,082,000","1,151","57,579,071",18.80,18.85,18.60,18.60,-,0.15,18.60,71,18.65,15,14.53,,2020-12-02
2535,達欣工,"2,172,815",698,"58,318,119",26.85,26.95,26.75,26.80,-,0.15,26.80,10,26.85,76,9.12,,2020-12-02
2536,宏普,"739,101",207,"17,616,392",24.00,24.00,23.70,23.80,-,0.2,23.75,27,23.80,4,11.33,,2020-12-02
2537,聯上發,"1,616,765",478,"16,744,886",10.50,10.50,10.30,10.35,-,0.1,10.35,11,10.40,171,60.88,,2020-12-02
2538,基泰,"4,090,205","1,156","43,969,584",11.00,11.00,10.50,10.65,-,0.35,10.65,61,10.70,81,0.00,,2020-12-02
2539,櫻花建,"178,148",151,"5,486,534",31.00,31.00,30.65,30.90,-,0.1,30.90,10,30.95,1,13.15,,2020-12-02
2540,愛山林,"562,300",58,"38,829,128",69.40,69.90,68.60,69.10,+,0.1,69.00,13,69.10,2,15.46,,2020-12-02
2542,興富發,"3,236,068","1,650","143,539,081",44.50,44.50,44.20,44.35,-,0.15,44.35,19,44.40,116,16.31,,2020-12-02
2543,皇昌,"91,010",44,"674,071",7.50,7.50,7.22,7.40,-,0.18,7.26,1,7.40,4,41.11,,2020-12-02
2545,皇翔,"847,128",447,"32,729,239",39.30,39.30,38.40,38.85,-,0.45,38.60,3,38.85,4,8.85,,2020-12-02
2546,根基,"204,034",149,"10,056,002",49.55,49.65,49.05,49.15,-,0.4,49.15,10,49.20,2,10.87,,2020-12-02
2547,日勝生,"11,713,243","3,144","148,625,641",13.10,13.10,12.50,12.60,-,0.5,12.55,190,12.60,107,33.16,,2020-12-02
2548,華固,"476,852",346,"42,183,562",88.90,89.10,88.10,88.40,-,0.4,88.40,2,88.50,1,10.75,,2020-12-02
2597,潤弘,"37,100",34,"2,361,660",63.20,64.00,63.20,64.00, ,0.0,63.60,2,63.90,1,11.39,,2020-12-02
2601,益航,"3,887,264","1,440","36,615,143",9.35,9.50,9.31,9.45,+,0.1,9.44,23,9.45,191,0.00,,2020-12-02
2603,長榮,"138,859,991","28,396","3,425,500,146",24.65,25.15,24.20,24.65,+,0.35,24.65,247,24.70,985,11.10,,2020-12-02
2605,新興,"2,851,193",893,"44,743,166",15.70,15.85,15.55,15.70,-,0.05,15.70,73,15.75,65,13.19,,2020-12-02
2606,裕民,"4,915,453","1,822","152,012,966",30.95,31.40,30.60,30.90,-,0.05,30.90,34,30.95,86,23.95,,2020-12-02
2607,榮運,"8,174,394","2,272","134,371,421",16.30,16.60,16.20,16.55,+,0.35,16.50,151,16.55,133,22.99,,2020-12-02
2608,嘉里大榮,"99,384",81,"4,108,153",41.10,41.65,41.10,41.35, ,0.0,41.30,14,41.45,3,13.47,,2020-12-02
2609,陽明,"45,337,669","9,736","587,593,939",13.10,13.25,12.65,12.90,-,0.15,12.90,851,12.95,50,39.09,,2020-12-02
2610,華航,"147,079,116","24,745","1,513,205,812",9.98,10.70,9.96,10.25,+,0.41,10.25,53,10.30,559,0.00,,2020-12-02
2611,志信,"504,575",112,"3,708,300",7.35,7.42,7.30,7.36,+,0.01,7.35,1,7.37,10,0.00,,2020-12-02
2612,中航,"317,960",183,"8,918,950",28.05,28.30,27.65,28.05, ,0.0,28.05,2,28.10,3,14.46,,2020-12-02
2613,中櫃,"511,757",299,"9,514,407",18.65,18.75,18.35,18.65,+,0.15,18.60,13,18.65,34,98.16,,2020-12-02
2614,東森,"2,339,433",843,"39,666,359",17.00,17.10,16.85,16.90,-,0.1,16.90,138,16.95,23,12.90,,2020-12-02
2615,萬海,"39,486,272","18,636","1,593,696,401",41.50,41.80,39.50,40.00,-,1.1,40.00,130,40.05,62,18.69,,2020-12-02
2616,山隆,"83,655",87,"2,659,004",31.90,31.90,31.70,31.70,-,0.2,31.70,26,31.75,2,11.96,,2020-12-02
2617,台航,"1,725,030",652,"33,086,706",19.00,19.45,19.00,19.20,+,0.2,19.15,68,19.20,18,16.00,,2020-12-02
2618,長榮航,"84,887,350","15,799","1,132,013,487",13.00,13.60,12.95,13.30,+,0.35,13.25,"1,171",13.30,383,0.00,,2020-12-02
2630,亞航,"63,000",31,"1,037,700",16.50,16.55,16.30,16.55,+,0.15,16.40,2,16.50,8,44.73,,2020-12-02
2633,台灣高鐵,"9,183,655","2,471","285,232,533",31.10,31.15,31.00,31.05,-,0.05,31.05,32,31.10,11,34.12,,2020-12-02
2634,漢翔,"1,645,613",946,"46,737,227",28.55,28.60,28.20,28.45,-,0.1,28.45,29,28.50,69,37.43,,2020-12-02
2636,台驊投控,"1,511,469","1,029","53,927,121",36.35,36.40,35.35,35.60,-,0.7,35.60,54,35.65,2,10.03,,2020-12-02
2637,慧洋-KY,"1,205,727",480,"26,874,955",22.40,22.45,22.20,22.30,-,0.1,22.25,28,22.30,11,131.18,,2020-12-02
2642,宅配通,"340,760",249,"11,345,753",33.40,33.55,33.15,33.25,-,0.2,33.20,42,33.25,1,16.30,,2020-12-02
2701,萬企,"149,236",63,"1,785,847",11.95,12.00,11.90,12.00, ,0.0,11.90,91,12.00,1,27.91,,2020-12-02
2702,華園,"181,323",108,"3,119,352",17.20,17.40,17.05,17.20,+,0.2,17.20,5,17.25,1,0.00,,2020-12-02
2704,國賓,"157,652",140,"4,618,495",29.45,29.70,29.05,29.45,-,0.1,29.40,9,29.45,1,109.07,,2020-12-02
