證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
1325,恆大,"5,775,153","3,523","783,204,905",135.50,138.50,132.50,136.50,+,1.0,136.00,143,136.50,67,15.48,,2020-11-02
1326,台化,"2,231,272","1,135","154,846,785",68.80,69.80,68.80,69.80,+,1.0,69.50,2,69.80,51,34.22,,2020-11-02
1337,再生-KY,"2,423,154",980,"17,483,878",7.38,7.48,7.12,7.12,-,0.26,7.12,59,7.15,17,0.00,,2020-11-02
1338,廣華-KY,"456,174",366,"24,185,997",54.20,54.20,52.60,52.60,-,1.6,52.50,36,52.60,1,19.55,,2020-11-02
1339,昭輝,"80,003",60,"3,380,926",42.50,42.70,42.00,42.05,-,0.75,42.00,9,42.05,1,20.41,,2020-11-02
1340,勝悅-KY,"226,528",155,"2,771,553",12.35,12.60,12.10,12.20,-,0.15,12.15,13,12.20,12,0.00,,2020-11-02
1341,富林-KY,"5,000",5,"289,200",57.00,58.20,57.00,58.20,+,0.2,57.20,1,58.10,1,10.76,,2020-11-02
1402,遠東新,"3,667,613","1,435","95,230,903",25.70,26.10,25.70,26.05,+,0.3,26.00,17,26.05,2,15.69,,2020-11-02
1409,新纖,"3,944,081","1,229","44,959,307",11.55,11.55,11.30,11.40,-,0.15,11.35,112,11.40,80,7.55,,2020-11-02
1410,南染,"6,168",5,"210,994",34.30,34.30,33.90,34.30,+,0.2,33.60,4,34.15,3,36.49,,2020-11-02
1413,宏洲,"68,101",23,"601,375",8.86,8.86,8.76,8.80,-,0.04,8.80,9,8.83,1,0.00,,2020-11-02
1414,東和,"14,746,746","2,874","184,709,115",12.05,12.70,12.05,12.70,+,1.15,12.70,"3,373",--,0,52.92,,2020-11-02
1416,廣豐,"842,333",545,"9,502,953",11.75,11.75,11.10,11.15,-,0.5,11.10,52,11.15,10,0.00,,2020-11-02
1417,嘉裕,"1,220,803",477,"12,723,010",10.65,10.65,10.25,10.40,-,0.25,10.35,70,10.40,17,7.27,,2020-11-02
1418,東華,"7,000",3,"55,990",7.99,8.00,7.99,8.00,+,0.1,7.90,2,8.00,5,0.00,,2020-11-02
1419,新紡,"18,651",21,"818,226",43.05,44.50,43.05,43.50,+,0.1,43.25,3,43.50,2,35.95,,2020-11-02
1423,利華,"121,415",46,"1,808,926",14.80,15.00,14.80,14.90,-,0.05,14.90,2,15.00,11,0.00,,2020-11-02
1432,大魯閣,"5,911,025","3,085","143,677,892",23.50,25.70,23.40,23.50,+,0.1,23.50,47,24.00,3,0.00,,2020-11-02
1434,福懋,"2,286,061","1,147","71,732,646",31.35,31.50,31.25,31.35,+,0.1,31.35,47,31.45,8,12.64,,2020-11-02
1435,中福,"1,321,118",581,"25,404,783",18.15,19.90,18.00,19.85,+,1.75,19.80,4,19.85,1,0.00,,2020-11-02
1436,華友聯,"11,677",15,"438,201",37.75,37.75,37.45,37.50, ,0.0,37.50,1,37.75,9,14.59,,2020-11-02
1437,勤益控,"113,074",42,"2,657,885",23.65,23.65,23.45,23.50,-,0.15,23.50,1,23.55,42,17.80,,2020-11-02
1438,三地開發,"1,020,428",254,"12,047,896",11.75,12.10,11.75,11.75,-,1.3,--,0,11.80,8,28.66,,2020-11-02
1439,中和,"83,264",55,"2,177,864",26.00,26.30,25.95,26.05,+,0.05,26.05,3,26.10,1,153.24,,2020-11-02
1440,南紡,"6,357,369","1,572","79,399,924",12.40,12.65,12.35,12.60,+,0.3,12.55,98,12.60,56,0.00,,2020-11-02
1441,大東,"196,938",95,"1,557,552",7.96,7.99,7.88,7.89,-,0.07,7.89,5,7.97,1,0.00,,2020-11-02
1442,名軒,"583,870",204,"11,075,162",19.15,19.15,18.85,19.05,-,0.05,19.00,4,19.05,6,41.41,,2020-11-02
1443,立益,"50,120",16,"454,301",9.10,9.12,9.03,9.12,+,0.05,9.12,7,9.13,1,0.00,,2020-11-02
1444,力麗,"27,124,932","6,763","353,482,564",13.25,13.40,12.85,12.90,-,0.25,12.90,530,12.95,49,0.00,,2020-11-02
1445,大宇,"127,417",43,"1,306,382",10.25,10.30,10.20,10.25, ,0.0,10.25,13,10.30,76,0.00,,2020-11-02
1446,宏和,"128,486",67,"4,282,233",33.15,33.55,33.05,33.45,+,0.25,33.40,1,33.45,4,0.00,,2020-11-02
1447,力鵬,"4,480,190","1,236","34,800,097",7.79,7.96,7.65,7.88,+,0.09,7.88,21,7.89,2,0.00,,2020-11-02
1449,佳和,"316,914",134,"4,075,409",13.10,13.10,12.75,12.95,-,0.1,12.85,5,12.95,11,0.00,,2020-11-02
1451,年興,"66,380",67,"1,060,874",16.00,16.05,15.90,16.00,-,0.05,16.00,7,16.05,5,0.00,,2020-11-02
1452,宏益,"55,473",36,"853,897",15.35,15.55,15.35,15.45,+,0.1,15.40,10,15.45,1,28.61,,2020-11-02
1453,大將,"122,121",69,"1,041,634",8.49,8.63,8.42,8.55,+,0.06,8.53,8,8.55,4,0.00,,2020-11-02
1454,台富,"48,000",16,"409,010",8.54,8.58,8.49,8.55,+,0.01,8.51,5,8.55,10,0.00,,2020-11-02
1455,集盛,"1,090,682",385,"8,586,037",8.02,8.03,7.79,7.89,-,0.13,7.89,29,7.90,6,0.00,,2020-11-02
1456,怡華,"28,011",18,"268,532",9.62,9.65,9.50,9.51,-,0.07,9.50,5,9.51,2,317.00,,2020-11-02
1457,宜進,"236,843",89,"3,284,189",13.90,13.95,13.80,13.95,+,0.05,13.90,62,13.95,15,6.23,,2020-11-02
1459,聯發,"17,530",16,"143,894",8.16,8.23,8.16,8.17,+,0.01,8.16,1,8.21,1,0.00,,2020-11-02
1460,宏遠,"1,265,383",492,"12,228,385",9.76,9.76,9.61,9.64,-,0.24,9.64,10,9.66,31,0.00,,2020-11-02
1463,強盛,"69,163",32,"843,437",12.30,12.30,12.10,12.20,-,0.05,12.20,7,12.25,1,25.42,,2020-11-02
1464,得力,"163,803",127,"2,948,008",18.20,18.20,17.90,18.05,-,0.1,18.00,4,18.05,2,64.46,,2020-11-02
1465,偉全,"65,233",54,"837,125",12.90,12.90,12.75,12.80,-,0.1,12.75,6,12.85,17,0.00,,2020-11-02
1466,聚隆,"3,767,871","1,538","86,222,505",23.30,23.60,22.30,23.35,-,0.1,23.35,21,23.40,2,0.00,,2020-11-02
1467,南緯,"3,769,209","1,708","71,305,876",18.40,19.30,18.35,18.80,+,0.55,18.80,18,18.85,7,0.00,,2020-11-02
1468,昶和,"46,000",36,"546,600",11.95,12.15,11.70,12.15,-,0.05,11.75,2,12.10,2,57.86,,2020-11-02
1470,大統新創,"1,000",1,"18,100",18.10,18.10,18.10,18.10,X,0.0,18.00,2,18.35,1,38.51,,2020-11-02
1471,首利,"593,467",171,"2,908,352",5.06,5.14,4.80,4.85,-,0.15,4.85,46,4.87,4,0.00,,2020-11-02
1472,三洋紡,"196,304",94,"2,134,526",11.05,11.05,10.80,10.85,-,0.2,10.85,2,10.90,6,0.00,,2020-11-02
1473,台南,"63,940",83,"1,124,199",17.65,17.65,17.50,17.60, ,0.0,17.55,9,17.60,4,0.00,,2020-11-02
1474,弘裕,"830,077",328,"10,403,228",12.55,12.70,12.35,12.45,+,0.05,12.45,38,12.50,5,19.45,,2020-11-02
1475,業旺,0,0,0,--,--,--,--, ,0.0,23.00,2,24.75,1,0.00,,2020-11-02
1476,儒鴻,"764,811",650,"289,778,522",376.00,384.00,373.50,379.50,+,1.0,378.50,10,379.50,16,27.88,,2020-11-02
1477,聚陽,"1,882,392","1,324","346,702,748",188.00,189.00,182.00,185.50,-,4.0,185.00,6,185.50,9,22.14,,2020-11-02
1503,士電,"141,233",126,"7,013,626",49.30,50.20,49.10,49.80,+,0.5,49.55,1,49.95,2,15.47,,2020-11-02
1504,東元,"2,634,906","1,178","78,820,604",29.80,30.20,29.75,29.80,-,0.1,29.80,124,29.85,1,17.23,,2020-11-02
1506,正道,"194,483",107,"2,048,069",11.00,11.00,10.40,10.50,-,0.3,10.45,55,10.50,15,0.00,,2020-11-02
1507,永大,"80,254",69,"5,156,864",62.90,64.50,62.90,64.30,+,0.4,64.30,15,64.60,1,21.15,,2020-11-02
1512,瑞利,"8,001",5,"38,084",4.79,4.79,4.75,4.75,+,0.15,4.75,3,4.80,10,0.00,,2020-11-02
1513,中興電,"41,253,394","19,361","2,009,202,444",48.80,49.75,47.00,49.05,+,0.9,49.05,41,49.10,30,27.25,,2020-11-02
1514,亞力,"2,946,527","1,858","81,681,001",28.05,28.35,27.40,27.65,-,0.7,27.65,38,27.70,22,17.17,,2020-11-02
1515,力山,"2,240,407","1,614","174,793,296",79.90,80.00,77.10,77.30,-,2.8,77.30,38,77.40,2,24.46,,2020-11-02
1516,川飛,"945,730",551,"21,166,412",22.30,23.15,21.75,21.90,-,0.4,21.90,6,22.05,1,29.59,,2020-11-02
1517,利奇,"7,128,541","2,676","93,741,446",13.05,13.65,12.85,13.65,+,0.65,13.60,37,13.65,86,0.00,,2020-11-02
1519,華城,"4,871,479","2,962","245,367,329",50.40,51.60,49.45,50.10,-,0.7,50.10,61,50.20,1,28.47,,2020-11-02
1521,大億,"11,000",11,"584,900",53.00,53.50,53.00,53.30,-,0.2,53.20,4,53.40,2,19.24,,2020-11-02
1522,堤維西,"115,470",77,"2,392,877",20.75,20.90,20.65,20.70, ,0.0,20.70,23,20.80,1,22.02,,2020-11-02
1524,耿鼎,"110,577",146,"1,035,936",9.46,9.47,9.27,9.31,X,0.0,9.31,56,9.37,1,18.62,,2020-11-02
1525,江申,"122,100",103,"7,669,160",63.50,63.80,62.20,63.60,+,0.1,63.50,15,63.60,1,16.87,,2020-11-02
1526,日馳,"1,496,036",980,"75,573,875",50.20,51.20,49.95,50.40,+,0.2,50.40,30,50.50,18,21.91,,2020-11-02
1527,鑽全,"167,927",125,"6,424,216",38.15,38.75,38.15,38.25,-,0.05,38.20,31,38.25,5,19.42,,2020-11-02
1528,恩德,"111,000",24,"880,990",7.94,7.96,7.91,7.93,-,0.01,7.92,4,7.93,2,0.00,,2020-11-02
1529,樂士,"156,395",69,"2,265,167",14.50,14.60,14.35,14.40,-,0.2,14.35,5,14.40,1,26.18,,2020-11-02
1530,亞崴,"19,017",15,"566,727",29.80,29.90,29.70,29.85,+,0.05,29.75,4,29.85,1,8.34,,2020-11-02
1531,高林股,"65,604",106,"732,417",11.20,11.25,11.10,11.20,-,0.05,11.15,10,11.20,8,0.00,,2020-11-02
1532,勤美,"1,421,074",681,"46,406,253",33.30,33.45,32.25,32.50,-,0.75,32.50,199,32.80,17,77.38,,2020-11-02
1533,車王電,"244,320",157,"7,485,986",31.30,31.30,30.35,30.70,-,0.4,30.65,2,30.70,10,43.24,,2020-11-02
1535,中宇,"37,000",24,"1,197,600",32.50,32.65,32.25,32.50, ,0.0,32.50,6,32.60,5,23.72,,2020-11-02
1536,和大,"1,546,238","1,192","134,412,527",87.50,87.80,86.10,87.00,-,1.0,86.90,20,87.00,7,57.24,,2020-11-02
1537,廣隆,"78,451",58,"10,795,773",137.00,138.00,137.00,137.50,+,0.5,137.50,3,138.00,16,12.51,,2020-11-02
1538,正峰,"66,821",33,"223,305",3.40,3.41,3.19,3.31,-,0.09,3.25,6,3.40,12,0.00,,2020-11-02
1539,巨庭,"74,009",43,"1,429,368",19.50,19.65,19.20,19.50,+,0.2,19.35,3,19.65,4,57.35,,2020-11-02
1540,喬福,"46,624",31,"674,950",14.50,14.50,14.40,14.50,+,0.05,14.50,4,14.55,13,0.00,,2020-11-02
1541,錩泰,"15,000",13,"767,000",50.60,51.90,50.40,51.60,+,1.0,51.70,2,51.90,9,10.96,,2020-11-02
1558,伸興,"33,136",30,"4,531,268",136.50,137.50,136.00,136.00, ,0.0,136.00,11,136.50,1,11.93,,2020-11-02
1560,中砂,"321,307",210,"18,658,854",58.80,58.80,57.70,58.10,-,0.4,58.10,9,58.20,7,14.75,,2020-11-02
1568,倉佑,"344,624",222,"5,695,697",16.70,16.85,16.25,16.25,-,0.5,16.25,8,16.30,3,0.00,,2020-11-02
1582,信錦,"499,723",423,"42,600,643",86.00,86.60,84.50,84.80,-,0.9,84.80,5,85.00,5,10.55,,2020-11-02
1583,程泰,"3,066",3,"182,280",59.50,59.50,59.40,59.40,-,0.1,59.60,3,59.80,2,13.17,,2020-11-02
1587,吉茂,"427,800",231,"10,621,539",25.15,25.35,24.55,24.80,-,0.25,24.80,13,24.85,6,16.64,,2020-11-02
1589,永冠-KY,"1,958,764","1,352","175,015,549",91.60,91.80,88.50,88.60,-,2.9,88.60,82,88.70,1,28.31,,2020-11-02
1590,亞德客-KY,"1,838,491","1,718","1,377,977,003",770.00,789.00,722.00,732.00,-,36.0,732.00,11,734.00,8,46.30,,2020-11-02
1592,英瑞-KY,"306,000",140,"3,196,000",10.60,10.65,10.30,10.50, ,0.0,10.35,1,10.50,9,0.00,,2020-11-02
1598,岱宇,"4,615,687","2,889","614,629,965",134.00,137.00,130.00,130.50,-,2.0,130.50,139,131.00,16,43.94,,2020-11-02
1603,華電,"36,833",27,"1,018,260",28.40,29.20,25.80,27.20,-,1.45,27.20,10,29.15,1,18.38,,2020-11-02
1604,聲寶,"994,262",444,"22,910,790",23.00,23.25,22.95,23.15,+,0.05,23.10,20,23.15,37,19.79,,2020-11-02
1605,華新,"11,491,467","3,364","205,701,338",17.80,18.00,17.70,18.00,+,0.25,17.95,6,18.00,"1,758",14.75,,2020-11-02
1608,華榮,"2,112,203",566,"22,637,493",10.95,10.95,10.55,10.70,-,0.05,10.70,10,10.75,19,20.58,,2020-11-02
1609,大亞,"26,818,519","8,970","532,072,980",20.20,20.35,19.35,19.95,-,0.15,19.90,184,19.95,273,15.35,,2020-11-02
1611,中電,"196,794",126,"2,131,822",10.80,10.95,10.80,10.80,-,0.05,10.80,91,10.85,3,5.12,,2020-11-02
1612,宏泰,"3,690,043","1,203","54,813,444",14.85,15.20,14.60,14.95,-,0.1,14.90,15,14.95,19,29.90,,2020-11-02
1614,三洋電,"51,001",42,"1,779,833",34.95,35.10,34.80,34.90,-,0.1,34.90,3,35.00,2,29.58,,2020-11-02
1615,大山,"83,100",45,"1,751,470",21.30,21.30,21.00,21.10, ,0.0,21.10,1,21.15,1,9.17,,2020-11-02
1616,億泰,"623,327",52,"3,347,392",5.39,5.39,5.31,5.38,-,0.01,5.36,1,5.38,1,0.00,,2020-11-02
1617,榮星,"4,001",4,"52,012",13.15,13.15,12.90,13.05,+,0.2,12.80,8,13.00,5,16.11,,2020-11-02
1618,合機,"3,230,159","1,140","38,347,866",12.20,12.30,11.70,11.80,-,0.35,11.80,2,11.85,25,17.88,,2020-11-02
1626,艾美特-KY,"91,000",57,"2,067,752",22.80,22.85,22.50,22.50,-,0.5,22.50,7,22.55,1,17.86,,2020-11-02
1701,中化,"2,877,398","1,240","66,422,435",22.70,23.40,22.55,23.30,+,0.55,23.30,4,23.35,46,13.55,,2020-11-02
1702,南僑,"157,415",143,"6,732,006",42.80,43.00,42.65,42.80,-,0.05,42.75,8,42.80,4,12.19,,2020-11-02
1707,葡萄王,"212,007",242,"34,909,567",165.50,166.00,164.00,164.50,-,1.5,164.00,50,164.50,7,17.48,,2020-11-02
1708,東鹼,"106,136",68,"2,341,495",22.05,22.10,22.05,22.05,+,0.05,22.05,19,22.10,19,25.34,,2020-11-02
1709,和益,"330,547",150,"4,633,883",14.10,14.10,13.95,14.00,-,0.05,14.00,10,14.05,55,21.21,,2020-11-02
1710,東聯,"947,210",555,"15,471,929",16.45,16.50,16.20,16.40, ,0.0,16.40,6,16.45,19,0.00,,2020-11-02
1711,永光,"978,177",570,"15,854,669",16.30,16.35,16.10,16.20,-,0.15,16.15,96,16.20,46,36.82,,2020-11-02
1712,興農,"361,645",191,"7,064,751",19.50,19.60,19.50,19.55,+,0.05,19.55,38,19.60,150,12.61,,2020-11-02
1713,國化,"120,002",39,"2,160,386",17.95,18.05,17.95,18.00,+,0.05,18.00,10,18.10,20,47.37,,2020-11-02
1714,和桐,"10,351,537","2,695","111,762,062",10.65,10.95,10.55,10.80,+,0.25,10.75,137,10.80,6,5.84,,2020-11-02
1717,長興,"3,041,225","1,525","102,400,175",33.75,34.10,33.30,33.40,-,0.25,33.40,62,33.45,7,20.88,,2020-11-02
1718,中纖,"8,107,791","1,940","68,113,063",8.40,8.48,8.31,8.43,+,0.08,8.42,65,8.43,5,0.00,,2020-11-02
1720,生達,"308,700",247,"11,328,880",37.00,37.00,36.55,36.65,-,0.15,36.65,2,36.70,1,14.37,,2020-11-02
1721,三晃,"139,291",102,"1,389,987",9.96,10.00,9.95,10.00,+,0.06,10.00,6,10.05,37,3.77,,2020-11-02
1722,台肥,"1,620,180",953,"82,270,945",51.00,51.40,50.40,50.80,-,0.4,50.80,52,50.90,27,19.39,,2020-11-02
1723,中碳,"77,212",82,"7,085,210",91.60,92.00,91.50,91.80,+,0.2,91.80,9,91.90,27,23.36,,2020-11-02
1724,台硝,"1,094",6,"13,846",12.65,12.65,12.65,12.65, ,0.0,12.55,7,12.75,1,30.85,,2020-11-02
1725,元禎,"11,040",10,"153,470",13.85,14.00,13.85,13.95,+,0.1,13.90,1,14.00,1,14.84,,2020-11-02
1726,永記,"12,071",12,"843,162",69.90,69.90,69.60,69.60,+,0.2,69.60,1,70.00,2,14.78,,2020-11-02
1727,中華化,"36,551",39,"389,538",10.65,10.65,10.65,10.65,-,0.05,10.65,21,10.70,2,0.00,,2020-11-02
1730,花仙子,"36,294",35,"2,596,278",71.20,72.00,71.20,72.00,+,0.3,71.40,2,72.00,7,17.27,,2020-11-02
1731,美吾華,"964,100",420,"16,775,373",17.30,17.60,17.10,17.50,+,0.25,17.50,1,17.55,28,17.33,,2020-11-02
1732,毛寶,"4,790,420","2,296","114,067,709",22.40,24.30,22.35,24.30,+,2.2,24.30,"5,051",--,0,24.30,,2020-11-02
1733,五鼎,"96,002",65,"2,315,898",24.10,24.20,24.05,24.10,+,0.15,24.10,4,24.15,7,23.17,,2020-11-02
1734,杏輝,"4,337,448","2,786","141,261,829",31.50,33.80,31.25,33.30,+,1.8,33.30,5,33.45,9,92.50,,2020-11-02
1735,日勝化,"5,000",3,"83,750",16.75,16.75,16.75,16.75, ,0.0,16.75,4,17.00,2,30.45,,2020-11-02
1736,喬山,"893,460",644,"58,508,122",65.20,66.50,64.90,66.00,+,0.2,66.00,1,66.10,15,25.48,,2020-11-02
1737,臺鹽,"442,839",226,"14,421,071",32.70,32.70,32.50,32.60,-,0.1,32.60,5,32.65,6,21.17,,2020-11-02
1760,寶齡富錦,"2,355,971","1,505","250,584,158",105.00,109.00,103.00,107.50,+,3.0,107.00,83,107.50,48,120.79,,2020-11-02
1762,中化生,"2,091,410","1,417","132,384,869",61.90,64.50,61.50,63.60,+,1.8,63.60,26,63.70,2,10.69,,2020-11-02
1773,勝一,"197,128",159,"19,427,380",98.90,99.80,98.30,98.40,-,0.5,98.40,4,98.70,6,16.08,,2020-11-02
1776,展宇,"7,000",7,"107,800",15.45,15.45,15.25,15.45,-,0.05,15.45,4,15.55,4,30.90,,2020-11-02
1783,和康生,"64,001",48,"1,421,174",22.20,22.30,22.10,22.30,+,0.15,22.30,16,22.35,5,26.87,,2020-11-02
1786,科妍,"90,523",91,"5,754,187",64.20,64.20,63.00,64.10,+,0.4,63.80,3,64.10,2,29.95,,2020-11-02
1789,神隆,"785,077",532,"22,242,775",28.30,28.70,28.05,28.40,+,0.2,28.40,1,28.50,35,81.14,,2020-11-02
1795,美時,"494,500",360,"39,469,499",79.90,80.40,79.50,80.00, ,0.0,79.80,2,80.00,5,25.56,,2020-11-02
1802,台玻,"2,331,845",742,"29,084,743",12.55,12.65,12.35,12.50,-,0.05,12.45,8,12.50,72,0.00,,2020-11-02
1805,寶徠,"92,000",36,"950,450",10.00,10.90,9.98,10.15,+,0.15,10.15,1,10.55,6,0.00,,2020-11-02
1806,冠軍,"790,204",311,"4,790,149",6.22,6.22,6.02,6.02,-,0.18,6.02,27,6.05,2,0.00,,2020-11-02
1808,潤隆,"265,835",252,"16,606,065",62.90,62.90,62.10,62.40,-,0.8,62.40,34,62.50,8,30.29,,2020-11-02
1809,中釉,"1,166,263",465,"13,152,445",11.45,11.50,11.15,11.20,-,0.15,11.20,46,11.25,7,0.00,,2020-11-02
1810,和成,"812,000",299,"7,181,300",8.95,9.00,8.78,8.81,-,0.16,8.80,18,8.81,11,25.17,,2020-11-02
1817,凱撒衛,"12,000",10,"363,800",30.30,30.40,30.25,30.30,+,0.05,30.30,1,30.40,4,11.61,,2020-11-02
1903,士紙,"293,056",178,"19,565,799",67.20,67.20,66.10,67.00,+,0.2,66.90,1,67.00,2,0.00,,2020-11-02
1904,正隆,"5,062,057","2,727","168,981,501",34.35,34.40,33.05,33.15,-,0.8,33.15,18,33.20,30,11.59,,2020-11-02
1905,華紙,"1,543,902",499,"14,189,591",9.20,9.29,9.13,9.19,-,0.01,9.19,2,9.21,61,0.00,,2020-11-02
1906,寶隆,"81,100",57,"1,169,290",14.35,14.55,14.30,14.55,+,0.15,14.55,1,14.60,29,26.94,,2020-11-02
1907,永豐餘,"6,780,812","2,441","135,114,820",19.60,20.20,19.55,20.20,+,0.8,20.20,19,20.25,93,9.53,,2020-11-02
1909,榮成,"4,845,697","1,358","78,898,549",16.25,16.60,16.00,16.45,+,0.35,16.45,6,16.50,95,36.56,,2020-11-02
2002,中鋼,"9,793,901","3,041","200,179,343",20.30,20.50,20.30,20.50,+,0.2,20.50,206,20.55,517,0.00,,2020-11-02
2002A,中鋼特,"47,300",42,"2,373,900",50.40,50.50,49.95,50.50, ,0.0,49.95,6,50.50,20,0.00,,2020-11-02
2006,東和鋼鐵,"3,940,908","1,830","117,622,679",30.40,30.45,29.55,29.85,-,0.35,29.80,42,29.85,5,14.70,,2020-11-02
2007,燁興,"582,511",266,"3,823,019",6.73,6.76,6.41,6.60,-,0.1,6.60,1,6.61,2,0.00,,2020-11-02
2008,高興昌,"20,048",19,"259,189",12.80,13.30,12.70,13.15,+,0.15,13.05,1,13.20,1,0.00,,2020-11-02
2009,第一銅,"174,136",92,"1,626,334",9.38,9.42,9.31,9.32,-,0.06,9.32,7,9.35,8,0.00,,2020-11-02
2010,春源,"437,379",135,"4,701,192",10.75,10.85,10.65,10.80,+,0.05,10.80,5,10.85,60,24.00,,2020-11-02
2012,春雨,"19,218",23,"309,748",16.00,16.35,16.00,16.20,+,0.1,16.10,7,16.25,3,14.21,,2020-11-02
2013,中鋼構,"684,037",376,"20,077,948",29.70,29.90,29.05,29.50, ,0.0,29.50,8,29.55,11,11.30,,2020-11-02
2014,中鴻,"2,927,136",916,"28,674,899",9.90,9.90,9.64,9.83,-,0.02,9.83,37,9.85,79,0.00,,2020-11-02
2015,豐興,"152,582",139,"8,677,822",56.60,57.10,56.60,56.80,-,0.2,56.70,9,57.00,8,13.79,,2020-11-02
2017,官田鋼,"352,608",157,"2,870,790",8.24,8.26,8.10,8.15,-,0.1,8.11,2,8.16,5,0.00,,2020-11-02
2020,美亞,"171,010",85,"2,744,513",16.10,16.10,16.00,16.05,-,0.1,16.05,3,16.10,1,12.54,,2020-11-02
2022,聚亨,"2,331,433",151,"12,092,320",5.26,5.26,5.03,5.11,-,0.07,5.09,3,5.11,4,0.00,,2020-11-02
2023,燁輝,"3,304,252","1,040","33,128,665",10.15,10.20,9.95,9.98,-,0.17,9.98,33,10.00,61,0.00,,2020-11-02
2024,志聯,"6,002",7,"89,029",14.85,14.85,14.80,14.80,-,0.05,14.80,3,14.85,1,0.00,,2020-11-02
2025,千興,"396,200",66,"1,077,527",2.79,2.79,2.71,2.79,-,0.02,2.79,4,2.81,6,0.00,,2020-11-02
2027,大成鋼,"50,455,312","17,707","1,143,029,424",21.90,23.35,21.90,23.15,+,1.25,23.15,349,23.20,529,0.00,,2020-11-02
2028,威致,"529,140",64,"5,411,655",10.30,10.35,10.15,10.15,-,0.1,10.15,14,10.20,6,19.52,,2020-11-02
2029,盛餘,"9,498",18,"174,057",18.30,18.35,18.30,18.30, ,0.0,18.30,6,18.35,1,0.00,,2020-11-02
2030,彰源,"33,549",33,"344,122",10.30,10.30,10.25,10.25, ,0.0,10.20,24,10.25,2,26.97,,2020-11-02
2031,新光鋼,"1,507,601",789,"47,481,412",31.20,32.30,30.80,31.85,+,0.45,31.80,28,31.85,10,49.00,,2020-11-02
2032,新鋼,"128,000",58,"1,252,650",9.81,9.84,9.72,9.79,-,0.06,9.79,1,9.80,31,22.77,,2020-11-02
2033,佳大,"50,251",31,"481,977",9.65,9.65,9.55,9.55,-,0.1,9.55,1,9.62,2,19.10,,2020-11-02
2034,允強,"267,906",141,"6,144,637",23.05,23.05,22.80,22.95,+,0.05,22.95,26,23.00,52,21.25,,2020-11-02
2038,海光,"657,510",219,"6,309,160",9.70,9.78,9.53,9.57,-,0.11,9.57,11,9.59,32,0.00,,2020-11-02
2049,上銀,"2,451,716","1,939","627,225,760",251.00,259.00,250.50,255.50,+,6.5,255.50,24,256.00,32,91.58,,2020-11-02
2059,川湖,"177,685",176,"50,745,975",290.00,292.00,280.50,283.00,-,5.0,283.00,6,284.50,1,19.46,,2020-11-02
2062,橋椿,"76,000",54,"1,802,400",23.80,23.90,23.65,23.75,-,0.05,23.65,3,23.75,12,0.00,,2020-11-02
2069,運錩,"5,001",5,"73,264",14.50,14.95,14.50,14.95,+,0.5,14.50,9,14.70,5,0.00,,2020-11-02
2101,南港,"3,743,283","2,396","150,233,645",41.25,41.45,39.75,40.00,-,1.5,39.95,6,40.00,296,32.52,,2020-11-02
2102,泰豐,"1,068,185",440,"21,081,253",20.00,20.00,19.60,19.75,-,0.25,19.75,64,19.80,4,0.00,,2020-11-02
2103,台橡,"3,637,016","1,302","73,780,144",20.30,20.75,19.95,20.30,+,0.05,20.25,23,20.30,"1,032",253.75,,2020-11-02
2104,國際中橡,"1,314,181",591,"25,660,200",19.65,19.65,19.40,19.50,-,0.1,19.50,66,19.55,10,0.00,,2020-11-02
2105,正新,"1,936,863",978,"69,728,635",36.10,36.20,35.90,36.05,-,0.05,36.00,12,36.05,3,116.29,,2020-11-02
2106,建大,"968,970",510,"30,450,426",31.70,31.70,31.10,31.45, ,0.0,31.40,4,31.45,60,54.22,,2020-11-02
2107,厚生,"900,528",418,"17,942,959",20.10,20.15,19.85,19.90,-,0.2,19.85,50,19.90,25,8.92,,2020-11-02
2108,南帝,"53,839,304","30,711","3,988,874,776",78.70,79.50,69.50,69.50,-,7.7,--,0,69.50,908,25.18,,2020-11-02
2109,華豐,"123,007",65,"1,376,081",11.15,11.35,11.10,11.15,-,0.05,11.10,10,11.20,4,44.60,,2020-11-02
2114,鑫永銓,"23,653",24,"1,917,962",81.00,81.20,81.00,81.20,+,0.2,81.00,1,81.50,1,14.93,,2020-11-02
2115,六暉-KY,"9,768",13,"405,960",41.40,41.80,41.40,41.80,+,0.4,41.50,1,41.85,1,6.65,,2020-11-02
2201,裕隆,"3,934,418","2,110","136,998,066",35.60,35.60,34.10,34.90,-,0.7,34.85,41,34.90,20,0.00,,2020-11-02
2204,中華,"426,762",299,"18,786,762",44.25,44.45,43.85,43.90,-,0.6,43.90,29,43.95,1,0.00,,2020-11-02
2206,三陽工業,"629,125",338,"14,131,258",22.60,22.65,22.40,22.40,-,0.15,22.40,37,22.50,9,17.36,,2020-11-02
2207,和泰車,"282,574",319,"172,538,528",605.00,618.00,605.00,618.00,+,16.0,617.00,1,618.00,3,26.10,,2020-11-02
2208,台船,"1,222,071",653,"29,909,668",24.90,24.95,24.30,24.50,-,0.1,24.50,8,24.55,16,0.00,,2020-11-02
